date	hour	visits	dow	month	day	year	deals	branded_imps	branded_clicks	nonbranded_imps	nonbranded_clicks	raw_imps	est_unc_imps	daypart	channel	kre8.visits	channel_count
2014-08-20	1	63	Wednesday	8	20	2014	0	4	1	138	5	80000	31200	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	16	3
2014-08-20	2	37	Wednesday	8	20	2014	0	4	1	144	3	187000	49300	LATE FRINGE  M-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	18	4
2014-08-20	3	62	Wednesday	8	20	2014	0	7	1	233	3	88000	25500	OVERNIGHT  M-SU	Animal Planet-LOCAL:Cooking Channel-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	10	4
2014-08-20	4	145	Wednesday	8	20	2014	0	15	3	529	11	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	3	1
2014-08-20	5	163	Wednesday	8	20	2014	0	28	5	983	22	52000	9800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL	3	2
2014-08-20	6	228	Wednesday	8	20	2014	0	46	8	1586	32	0	0	NA	NA	0	0
2014-08-20	7	315	Wednesday	8	20	2014	0	61	9	2098	37	15000	7400	MORNING  M-F	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	11	2
2014-08-20	8	335	Wednesday	8	20	2014	0	60	12	2090	50	0	0	NA	NA	0	0
2014-08-20	9	390	Wednesday	8	20	2014	0	66	10	2293	43	32000	9600	DAYTIME M-F	The Weather Channel-LOCAL	3	1
2014-08-20	10	445	Wednesday	8	20	2014	0	72	11	2484	46	25000	10000	DAYTIME M-F	National Geographic-LOCAL	17	1
2014-08-20	11	512	Wednesday	8	20	2014	0	66	8	2269	34	18000	2700	DAYTIME M-F	ESPN2-LOCAL	7	1
2014-08-20	12	573	Wednesday	8	20	2014	0	69	9	2387	39	0	0	NA	NA	0	0
2014-08-20	13	642	Wednesday	8	20	2014	0	59	12	2052	50	45000	17400	DAYTIME M-F	Do It Yourself-LOCAL:The Weather Channel-LOCAL	26	2
2014-08-20	14	561	Wednesday	8	20	2014	0	54	8	1863	32	50000	12300	DAYTIME M-F	ESPN2-LOCAL:The Weather Channel-LOCAL	8	2
2014-08-20	15	507	Wednesday	8	20	2014	0	54	10	1867	43	38000	17800	DAYTIME M-F	Do It Yourself-LOCAL:National Geographic-LOCAL	30	2
2014-08-20	16	530	Wednesday	8	20	2014	0	51	11	1760	46	99000	22000	DAYTIME M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL	60	3
2014-08-20	17	560	Wednesday	8	20	2014	0	52	11	1815	46	181000	60600	ACCESS   M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Cooking Channel-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	76	5
2014-08-20	18	612	Wednesday	8	20	2014	0	46	8	1582	35	16000	6400	ACCESS   M-F	Nat Geo Wild-LOCAL	5	1
2014-08-20	19	616	Wednesday	8	20	2014	0	36	6	1249	26	110000	25200	ACCESS   M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL	30	3
2014-08-20	20	510	Wednesday	8	20	2014	0	29	5	1017	20	153000	34100	PRIME TIME  M-F	Animal Planet-LOCAL:The Weather Channel-LOCAL	28	2
2014-08-20	21	399	Wednesday	8	20	2014	0	20	3	696	12	68000	18950	PRIME TIME  M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL	5	2
2014-08-20	22	244	Wednesday	8	20	2014	0	13	2	449	7	151000	28550	PRIME TIME  M-F	Animal Planet-LOCAL:ESPN2-LOCAL	17	2
2014-08-20	23	108	Wednesday	8	20	2014	0	7	1	227	6	33000	9900	LATE FRINGE  M-SU	The Weather Channel-LOCAL	15	1
2014-08-21	0	85	Thursday	8	21	2014	0	6	0	187	1	91000	38900	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	47	3
2014-08-21	1	64	Thursday	8	21	2014	0	3	1	110	3	92000	22800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL	23	2
2014-08-21	2	50	Thursday	8	21	2014	0	4	1	125	2	33000	9900	LATE FRINGE  M-SU	The Weather Channel-LOCAL	4	1
2014-08-21	3	69	Thursday	8	21	2014	0	6	1	191	6	36000	15700	OVERNIGHT  M-SU	Cooking Channel-LOCAL:National Geographic-LOCAL	7	2
2014-08-21	4	104	Thursday	8	21	2014	0	14	2	442	9	143000	35400	OVERNIGHT  M-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	11	5
2014-08-21	5	142	Thursday	8	21	2014	0	28	5	911	19	0	0	NA	NA	0	0
2014-08-21	6	212	Thursday	8	21	2014	0	47	7	1502	30	0	0	NA	NA	0	0
2014-08-21	7	301	Thursday	8	21	2014	0	60	7	1913	30	52000	16400	MORNING  M-F	Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	12	2
2014-08-21	8	328	Thursday	8	21	2014	0	66	13	2127	53	7000	4200	MORNING  M-F	Do It Yourself-LOCAL	7	1
2014-08-21	9	402	Thursday	8	21	2014	0	64	12	2043	47	0	0	NA	NA	0	0
2014-08-21	10	428	Thursday	8	21	2014	0	69	12	2221	47	50000	12300	DAYTIME M-F	ESPN2-LOCAL:The Weather Channel-LOCAL	19	2
2014-08-21	11	539	Thursday	8	21	2014	0	67	12	2140	48	50000	12300	DAYTIME M-F	ESPN2-LOCAL:The Weather Channel-LOCAL	30	2
2014-08-21	12	556	Thursday	8	21	2014	0	63	10	2016	42	25000	10000	DAYTIME M-F	National Geographic-LOCAL	17	1
2014-08-21	13	647	Thursday	8	21	2014	0	63	11	2014	43	18000	2700	DAYTIME M-F	ESPN2-LOCAL	5	1
2014-08-21	14	597	Thursday	8	21	2014	0	59	11	1881	44	32000	9600	DAYTIME M-F	The Weather Channel-LOCAL	6	1
2014-08-21	15	530	Thursday	8	21	2014	0	52	10	1656	39	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	20	1
2014-08-21	16	505	Thursday	8	21	2014	0	51	8	1638	32	43000	12700	DAYTIME M-F	ESPN2-LOCAL:National Geographic-LOCAL	31	2
2014-08-21	17	441	Thursday	8	21	2014	0	52	11	1679	45	129000	42750	ACCESS   M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	78	4
2014-08-21	18	452	Thursday	8	21	2014	0	46	9	1478	36	40000	20800	ACCESS   M-F	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	28	2
2014-08-21	19	373	Thursday	8	21	2014	0	44	10	1425	41	102000	33100	ACCESS   M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:The Weather Channel-LOCAL	54	3
2014-08-21	20	323	Thursday	8	21	2014	0	30	3	948	14	171000	70500	PRIME TIME  M-F	Cooking Channel-LOCAL:Cooking Channel-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	49	4
2014-08-21	21	235	Thursday	8	21	2014	0	22	2	715	7	0	0	NA	NA	0	0
2014-08-21	22	186	Thursday	8	21	2014	0	14	2	460	9	35000	10500	PRIME TIME  M-F	The Weather Channel-LOCAL	21	1
2014-08-21	23	104	Thursday	8	21	2014	0	8	1	266	5	77000	27500	LATE FRINGE  M-SU	National Geographic-LOCAL:The Weather Channel-LOCAL	13	2
2014-08-22	0	81	Friday	8	22	2014	0	4	1	170	5	0	0	NA	NA	0	0
2014-08-22	1	83	Friday	8	22	2014	0	4	2	135	6	55000	18700	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	12	2
2014-08-22	2	64	Friday	8	22	2014	0	4	1	152	2	80000	31200	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	12	3
2014-08-22	3	98	Friday	8	22	2014	0	6	1	220	5	13000	6500	OVERNIGHT  M-SU	Cooking Channel-LOCAL	4	1
2014-08-22	4	113	Friday	8	22	2014	0	12	2	448	9	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	5	1
2014-08-22	5	185	Friday	8	22	2014	0	23	5	859	18	12000	1800	OVERNIGHT  M-SU	ESPN2-LOCAL	2	1
2014-08-22	6	251	Friday	8	22	2014	0	37	7	1401	26	0	0	NA	NA	0	0
2014-08-22	7	289	Friday	8	22	2014	0	47	9	1812	31	0	0	NA	NA	0	0
2014-08-22	8	328	Friday	8	22	2014	0	56	11	2118	38	0	0	NA	NA	0	0
2014-08-22	9	320	Friday	8	22	2014	0	56	12	2124	45	18000	2700	DAYTIME M-F	ESPN2-LOCAL	2	1
2014-08-22	10	361	Friday	8	22	2014	0	52	15	1972	54	0	0	NA	NA	0	0
2014-08-22	11	436	Friday	8	22	2014	0	53	11	2023	38	18000	2700	DAYTIME M-F	ESPN2-LOCAL	11	1
2014-08-22	12	424	Friday	8	22	2014	0	49	11	1867	39	18000	2700	DAYTIME M-F	ESPN2-LOCAL	1	1
2014-08-22	13	468	Friday	8	22	2014	0	46	10	1773	35	0	0	NA	NA	0	0
2014-08-22	14	430	Friday	8	22	2014	0	39	6	1506	21	0	0	NA	NA	0	0
2014-08-22	15	355	Friday	8	22	2014	0	36	8	1363	30	18000	2700	DAYTIME M-F	ESPN2-LOCAL	7	1
2014-08-22	16	334	Friday	8	22	2014	0	37	6	1406	22	18000	2700	DAYTIME M-F	ESPN2-LOCAL	7	1
2014-08-22	17	302	Friday	8	22	2014	0	33	5	1263	20	0	0	NA	NA	0	0
2014-08-22	18	314	Friday	8	22	2014	0	32	7	1238	26	0	0	NA	NA	0	0
2014-08-22	19	315	Friday	8	22	2014	0	28	8	1069	29	0	0	NA	NA	0	0
2014-08-22	20	266	Friday	8	22	2014	0	26	6	975	22	0	0	NA	NA	0	0
2014-08-22	21	236	Friday	8	22	2014	0	16	3	609	12	0	0	NA	NA	0	0
2014-08-22	22	154	Friday	8	22	2014	0	11	3	417	10	0	0	NA	NA	0	0
2014-08-22	23	124	Friday	8	22	2014	0	7	2	284	7	0	0	NA	NA	0	0
2014-08-23	0	85	Saturday	8	23	2014	0	7	1	161	2	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	7	1
2014-08-23	1	49	Saturday	8	23	2014	0	4	0	90	0	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	9	1
2014-08-23	2	42	Saturday	8	23	2014	0	5	0	126	1	0	0	NA	NA	0	0
2014-08-23	3	60	Saturday	8	23	2014	0	6	1	142	3	75000	19000	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	10	3
2014-08-23	4	120	Saturday	8	23	2014	0	13	4	312	7	12000	1800	OVERNIGHT  M-SU	ESPN2-LOCAL	1	1
2014-08-23	5	155	Saturday	8	23	2014	0	30	7	730	13	0	0	NA	NA	0	0
2014-08-23	6	402	Saturday	8	23	2014	0	43	15	1041	28	0	0	NA	NA	0	0
2014-08-23	7	600	Saturday	8	23	2014	0	54	22	1292	41	0	0	NA	NA	0	0
2014-08-23	8	450	Saturday	8	23	2014	0	59	15	1415	27	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	5	1
2014-08-23	9	477	Saturday	8	23	2014	0	55	21	1316	38	254000	94800	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL:National Geographic-LOCAL	52	4
2014-08-23	10	374	Saturday	8	23	2014	0	54	9	1299	16	182000	36400	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL	39	2
2014-08-23	11	438	Saturday	8	23	2014	0	55	13	1312	24	201000	73600	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	48	3
2014-08-23	12	409	Saturday	8	23	2014	0	54	14	1288	26	23000	3450	WKD DAY SA-SU	ESPN2-LOCAL	16	1
2014-08-23	13	421	Saturday	8	23	2014	0	51	13	1223	24	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	22	1
2014-08-23	14	347	Saturday	8	23	2014	0	49	16	1177	30	171000	50200	WKD DAY SA-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	63	3
2014-08-23	15	343	Saturday	8	23	2014	0	46	10	1095	18	80000	32000	WKD DAY SA-SU	Nat Geo Wild-LOCAL:National Geographic-LOCAL	54	2
2014-08-23	16	342	Saturday	8	23	2014	0	45	12	1077	22	53000	21200	WKD DAY SA-SU	National Geographic-LOCAL	14	1
2014-08-23	17	356	Saturday	8	23	2014	0	44	14	1061	26	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	9	1
2014-08-23	18	323	Saturday	8	23	2014	0	42	16	1008	29	91000	18200	WKD DAY SA-SU	Animal Planet-LOCAL	30	1
2014-08-23	19	270	Saturday	8	23	2014	0	40	12	964	22	239000	70600	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Do It Yourself-LOCAL	55	3
2014-08-23	20	287	Saturday	8	23	2014	0	32	8	760	15	88000	24400	WKD PRIME SA-SU	Cooking Channel-LOCAL:ESPN2-LOCAL	12	2
2014-08-23	21	201	Saturday	8	23	2014	0	24	6	569	11	0	0	NA	NA	0	0
2014-08-23	22	151	Saturday	8	23	2014	0	23	5	543	9	0	0	NA	NA	0	0
2014-08-23	23	125	Saturday	8	23	2014	0	11	3	268	6	0	0	NA	NA	0	0
2014-08-24	0	90	Sunday	8	24	2014	0	5	1	134	3	0	0	NA	NA	0	0
2014-08-24	1	51	Sunday	8	24	2014	0	3	0	91	2	0	0	NA	NA	0	0
2014-08-24	2	52	Sunday	8	24	2014	0	4	0	111	1	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	7	1
2014-08-24	3	58	Sunday	8	24	2014	0	5	0	140	2	63000	17200	OVERNIGHT  M-SU	Animal Planet-LOCAL:National Geographic-LOCAL	11	2
2014-08-24	4	84	Sunday	8	24	2014	0	9	2	261	7	64000	11600	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL	12	3
2014-08-24	5	163	Sunday	8	24	2014	0	18	3	523	10	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	3	1
2014-08-24	6	232	Sunday	8	24	2014	0	29	5	848	16	0	0	NA	NA	0	0
2014-08-24	7	298	Sunday	8	24	2014	0	34	6	1006	19	0	0	NA	NA	0	0
2014-08-24	8	339	Sunday	8	24	2014	0	42	9	1232	30	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	10	1
2014-08-24	9	339	Sunday	8	24	2014	0	48	10	1407	33	292000	91800	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	41	4
2014-08-24	10	318	Sunday	8	24	2014	0	48	10	1391	31	144000	39400	WKD DAY SA-SU	Animal Planet-LOCAL:National Geographic-LOCAL	25	2
2014-08-24	11	340	Sunday	8	24	2014	0	46	9	1346	28	235000	57600	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:National Geographic-LOCAL	42	3
2014-08-24	12	330	Sunday	8	24	2014	0	49	9	1430	29	114000	21650	WKD DAY SA-SU	Animal Planet-LOCAL:ESPN2-LOCAL	24	2
2014-08-24	13	329	Sunday	8	24	2014	0	48	11	1390	36	53000	21200	WKD DAY SA-SU	National Geographic-LOCAL	23	1
2014-08-24	14	348	Sunday	8	24	2014	0	51	10	1482	33	50000	14250	WKD DAY SA-SU	ESPN2-LOCAL:Nat Geo Wild-LOCAL	18	2
2014-08-24	15	379	Sunday	8	24	2014	0	49	14	1423	44	103000	35450	WKD DAY SA-SU	ESPN2-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	30	3
2014-08-24	16	359	Sunday	8	24	2014	0	56	13	1626	41	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	14	1
2014-08-24	17	479	Sunday	8	24	2014	0	58	18	1683	57	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	20	1
2014-08-24	18	329	Sunday	8	24	2014	0	54	11	1564	34	53000	21200	WKD DAY SA-SU	National Geographic-LOCAL	21	1
2014-08-24	19	332	Sunday	8	24	2014	0	46	7	1330	21	205000	39850	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL	27	3
2014-08-24	20	237	Sunday	8	24	2014	0	37	5	1090	17	112000	16800	WKD PRIME SA-SU	ESPN2-LOCAL:ESPN2-LOCAL	89	2
2014-08-24	21	203	Sunday	8	24	2014	0	27	6	791	18	0	0	NA	NA	0	0
2014-08-24	22	166	Sunday	8	24	2014	0	17	2	490	6	32000	16000	WKD PRIME SA-SU	Cooking Channel-LOCAL	10	1
2014-08-24	23	104	Sunday	8	24	2014	0	9	2	271	5	0	0	NA	NA	0	0
2014-08-25	0	70	Monday	8	25	2014	0	6	2	213	6	0	0	NA	NA	0	0
2014-08-25	1	62	Monday	8	25	2014	0	4	0	159	2	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	14	1
2014-08-25	2	57	Monday	8	25	2014	0	5	0	165	2	49000	12850	LATE FRINGE  M-SU	ESPN2-LOCAL:Nat Geo Wild-LOCAL	13	2
2014-08-25	3	69	Monday	8	25	2014	0	7	3	253	9	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	4	1
2014-08-25	4	106	Monday	8	25	2014	0	15	5	535	15	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	2	1
2014-08-25	5	159	Monday	8	25	2014	0	28	7	1028	21	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	3	1
2014-08-25	6	224	Monday	8	25	2014	0	47	9	1708	29	0	0	NA	NA	0	0
2014-08-25	7	296	Monday	8	25	2014	0	68	18	2495	56	93000	23000	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	27	4
2014-08-25	8	354	Monday	8	25	2014	0	72	17	2642	53	0	0	NA	NA	0	0
2014-08-25	9	409	Monday	8	25	2014	0	72	15	2621	46	25000	10000	DAYTIME M-F	National Geographic-LOCAL	19	1
2014-08-25	10	481	Monday	8	25	2014	0	77	20	2808	64	0	0	NA	NA	0	0
2014-08-25	11	527	Monday	8	25	2014	0	84	19	3050	60	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	7	1
2014-08-25	12	542	Monday	8	25	2014	0	74	15	2716	46	33000	10200	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL	55	2
2014-08-25	13	518	Monday	8	25	2014	0	76	15	2777	46	58000	20200	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	71	3
2014-08-25	14	535	Monday	8	25	2014	0	65	14	2386	43	18000	2700	DAYTIME M-F	ESPN2-LOCAL	40	1
2014-08-25	15	484	Monday	8	25	2014	0	58	11	2108	34	0	0	NA	NA	0	0
2014-08-25	16	700	Monday	8	25	2014	0	56	14	2034	44	38000	17800	DAYTIME M-F	Do It Yourself-LOCAL:National Geographic-LOCAL	72	2
2014-08-25	17	881	Monday	8	25	2014	0	53	10	1947	32	118000	39500	ACCESS   M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	91	4
2014-08-25	18	764	Monday	8	25	2014	0	51	12	1872	38	104000	32200	ACCESS   M-F	Animal Planet-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	75	3
2014-08-25	19	697	Monday	8	25	2014	0	40	9	1444	28	74000	25350	ACCESS   M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	78	3
2014-08-25	20	594	Monday	8	25	2014	0	31	6	1138	19	264000	61200	PRIME TIME  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Cooking Channel-LOCAL	128	3
2014-08-25	21	345	Monday	8	25	2014	0	16	3	573	10	68000	18950	PRIME TIME  M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL	32	2
2014-08-25	22	260	Monday	8	25	2014	0	15	4	546	13	269000	67000	PRIME TIME  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Do It Yourself-LOCAL	85	3
2014-08-25	23	160	Monday	8	25	2014	0	9	2	318	7	191000	69000	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL:National Geographic-LOCAL	127	4
2014-08-26	0	105	Tuesday	8	26	2014	0	39	1	137	2	92000	22800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL	25	2
2014-08-26	1	94	Tuesday	8	26	2014	0	19	1	68	2	55000	28600	LATE FRINGE  M-SU	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	28	2
2014-08-26	2	91	Tuesday	8	26	2014	0	36	1	124	1	80000	41100	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	22	3
2014-08-26	3	124	Tuesday	8	26	2014	0	54	1	190	2	52000	9800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL	12	2
2014-08-26	4	196	Tuesday	8	26	2014	0	113	3	397	8	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	4	1
2014-08-26	5	308	Tuesday	8	26	2014	0	211	7	739	17	12000	1800	OVERNIGHT  M-SU	ESPN2-LOCAL	7	1
2014-08-26	6	341	Tuesday	8	26	2014	0	344	10	1201	24	39000	7800	MORNING  M-F	Animal Planet-LOCAL	6	1
2014-08-26	7	412	Tuesday	8	26	2014	0	445	18	1556	44	54000	15200	MORNING  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	39	3
2014-08-26	8	497	Tuesday	8	26	2014	0	533	16	1862	38	0	0	NA	NA	0	0
2014-08-26	9	578	Tuesday	8	26	2014	0	563	18	1967	43	18000	2700	DAYTIME M-F	ESPN2-LOCAL	22	1
2014-08-26	10	760	Tuesday	8	26	2014	0	532	19	1860	45	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	30	1
2014-08-26	11	720	Tuesday	8	26	2014	0	559	17	1953	42	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	28	1
2014-08-26	12	631	Tuesday	8	26	2014	0	530	16	1852	38	50000	12300	DAYTIME M-F	ESPN2-LOCAL:The Weather Channel-LOCAL	53	2
2014-08-26	13	637	Tuesday	8	26	2014	0	561	20	1961	49	72000	27100	DAYTIME M-F	Cooking Channel-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	103	3
2014-08-26	14	786	Tuesday	8	26	2014	0	1349	34	4717	83	58000	20200	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	139	3
2014-08-26	15	629	Tuesday	8	26	2014	0	1578	33	5516	81	0	0	NA	NA	0	0
2014-08-26	16	553	Tuesday	8	26	2014	0	1525	34	5332	81	44000	8800	DAYTIME M-F	Animal Planet-LOCAL	24	1
2014-08-26	17	575	Tuesday	8	26	2014	0	1604	29	5608	71	57000	23350	ACCESS   M-F	Do It Yourself-LOCAL:ESPN2-LOCAL:Nat Geo Wild-LOCAL	212	3
2014-08-26	18	653	Tuesday	8	26	2014	0	1571	33	5494	79	88000	25800	ACCESS   M-F	Animal Planet-LOCAL:National Geographic-LOCAL	64	2
2014-08-26	19	538	Tuesday	8	26	2014	0	1380	27	4825	64	33000	8950	ACCESS   M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL	59	2
2014-08-26	20	424	Tuesday	8	26	2014	0	1097	15	3834	36	0	0	NA	NA	0	0
2014-08-26	21	344	Tuesday	8	26	2014	0	812	13	2837	31	264000	95200	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	121	4
2014-08-26	22	256	Tuesday	8	26	2014	0	426	8	1489	19	35000	14000	PRIME TIME  M-F	Nat Geo Wild-LOCAL	31	1
2014-08-26	23	167	Tuesday	8	26	2014	0	131	4	458	11	25000	12500	LATE FRINGE  M-SU	Cooking Channel-LOCAL	19	1
2014-08-27	0	128	Wednesday	8	27	2014	0	261	2	867	5	202000	80000	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	94	5
2014-08-27	1	83	Wednesday	8	27	2014	0	206	3	684	8	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	12	1
2014-08-27	2	87	Wednesday	8	27	2014	0	184	1	612	2	47000	21300	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	20	2
2014-08-27	3	146	Wednesday	8	27	2014	0	239	4	794	10	13000	6500	OVERNIGHT  M-SU	Cooking Channel-LOCAL	9	1
2014-08-27	4	170	Wednesday	8	27	2014	0	447	8	1484	19	63000	19400	OVERNIGHT  M-SU	ESPN2-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	15	3
2014-08-27	5	220	Wednesday	8	27	2014	0	765	13	2539	31	12000	1800	OVERNIGHT  M-SU	ESPN2-LOCAL	3	1
2014-08-27	6	255	Wednesday	8	27	2014	0	1088	17	3614	41	39000	7800	MORNING  M-F	Animal Planet-LOCAL	8	1
2014-08-27	7	367	Wednesday	8	27	2014	0	1385	23	4598	57	8000	3200	MORNING  M-F	Nat Geo Wild-LOCAL	11	1
2014-08-27	8	392	Wednesday	8	27	2014	0	1422	28	4722	69	7000	4200	MORNING  M-F	Do It Yourself-LOCAL	16	1
2014-08-27	9	418	Wednesday	8	27	2014	0	1580	25	5246	60	18000	2700	DAYTIME M-F	ESPN2-LOCAL	16	1
2014-08-27	10	506	Wednesday	8	27	2014	0	1560	26	5179	63	38000	17800	DAYTIME M-F	Do It Yourself-LOCAL:National Geographic-LOCAL	57	2
2014-08-27	11	520	Wednesday	8	27	2014	0	1577	24	5235	58	25000	10000	DAYTIME M-F	National Geographic-LOCAL	30	1
2014-08-27	12	565	Wednesday	8	27	2014	0	1444	24	4794	59	45000	17400	DAYTIME M-F	Do It Yourself-LOCAL:The Weather Channel-LOCAL	56	2
2014-08-27	13	496	Wednesday	8	27	2014	0	1438	30	4774	72	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	25	1
2014-08-27	14	504	Wednesday	8	27	2014	0	1398	26	4642	62	18000	2700	DAYTIME M-F	ESPN2-LOCAL	19	1
2014-08-27	15	455	Wednesday	8	27	2014	0	1200	24	3985	58	43000	12700	DAYTIME M-F	ESPN2-LOCAL:National Geographic-LOCAL	68	2
2014-08-27	16	445	Wednesday	8	27	2014	0	747	22	2482	53	57000	16600	DAYTIME M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL	79	2
2014-08-27	17	490	Wednesday	8	27	2014	0	619	14	2055	35	176000	58450	ACCESS   M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	124	6
2014-08-27	18	533	Wednesday	8	27	2014	0	595	22	1975	54	47000	9400	ACCESS   M-F	Animal Planet-LOCAL	29	1
2014-08-27	19	422	Wednesday	8	27	2014	0	553	14	1836	33	47000	9400	ACCESS   M-F	Animal Planet-LOCAL	35	1
2014-08-27	20	335	Wednesday	8	27	2014	0	427	11	1419	27	118000	23600	PRIME TIME  M-F	Animal Planet-LOCAL	39	1
