year	mo	da	temp	max	min	wdsp	prcp	rain_drizzle	snow_ice_pellets
2005	12	22	25.4	39.9	9	5.7	0	0	0
2005	09	20	68.9	82.9	59	5.8	0	0	0
2005	01	31	31.2	35.6	28.4	3.2	0.01	0	1
2005	02	07	16.6	23	10.9	10.8	0	0	0
2005	03	07	36.1	57.9	21.2	13.9	0	0	1
2005	10	08	43.6	55	35.1	6.7	0	0	0
2005	10	17	60.7	66	55.9	10.9	0.2	1	0
2005	01	01	17.1	24.8	12.9	11.4	0	1	1
2005	01	09	20.5	28.4	14	7.8	0	1	1
2005	05	15	46.3	55	39.2	11.1	0.1	1	0
2005	06	08	72	87.1	60.8	12.1	0.72	1	0
2005	07	09	80.6	91	71.1	8.5	0	0	0
2005	10	16	50.9	68	39.9	4.1	0	0	0
2005	12	30	31.8	33.8	30.2	10.5	0.18	1	1
2005	02	02	34.4	42.1	26.6	7.2	0	0	0
2005	07	13	83	93	73.9	5.3	0	0	0
2005	09	28	59.6	73.9	48.2	11.6	0	1	0
2005	10	01	68.9	82.9	55	7.3	0	0	0
2005	10	05	63.6	72	51.1	9.6	4.62	1	0
2005	12	26	32.4	34	30.2	6.7	0	0	0
2005	07	21	81.5	90	73	7.5	0	0	0
2005	03	17	26.6	36	19	7.0	0	0	0
2005	01	03	9.2	28	3.9	6.7	0	0	0
2005	01	22	16.4	24.1	5	13.0	0.47	0	1
2005	02	14	34.3	42.1	30	7.1	0.52	0	1
2005	03	05	33.5	42.1	26.2	7.3	0	0	0
2005	03	10	32	37.9	12.9	11.2	0.08	1	1
2005	04	08	56.8	70	42.1	6.6	0	0	0
2005	04	16	56.1	70	46.9	4.2	0.13	1	0
2005	05	14	46.9	55	39.9	9.2	0.02	1	0
2005	06	29	74.9	82.9	66	10.2	0	1	0
2005	07	10	83.1	93	71.1	10.0	0	0	0
2005	08	01	79.3	91	68	5.4	0	0	0
2005	08	29	70.6	79	59	5.1	0	0	0
2005	09	02	66.4	79	55	7.7	0	0	0
2005	09	08	64.6	75.9	59	5.6	0.28	1	0
2005	09	09	68.8	82.9	59	8.9	0.06	0	0
2005	11	02	49.9	71.1	34	7.4	0	0	0
2005	11	03	50.5	71.1	37	7.5	0	0	0
2005	11	13	46	61	37.9	17.8	0.18	1	0
2005	11	16	24	39	17.1	19.3	0.35	1	1
2005	12	06	-1.1	7	-7.1	6.8	0	0	1
2005	01	04	13	16	3.9	7.2	0	0	0
2005	01	05	5.3	16	0	10.9	0	0	0
2005	01	21	19.9	21.9	16	9.8	0.02	0	1
2005	01	26	27.6	44.1	19	11.3	0	0	1
2005	01	27	14.2	33.1	6.1	7.6	0	0	0
2005	01	28	18.8	28	7	10.2	0	0	0
2005	01	29	26.2	30.9	15.1	6.9	0	0	1
2005	02	01	33.3	36	29.1	5.3	0.02	0	0
2005	02	04	42	51.1	32	5.0	0	0	0
2005	02	11	31.2	48	14	6.8	0	0	1
2005	03	22	34.2	43	24.1	6.3	0	0	0
2005	04	17	54.5	71.1	45	7.0	0.94	0	0
2005	04	19	64.2	81	57.9	7.5	0	1	0
2005	04	23	39.7	55	30.9	12.1	0	0	0
2005	05	07	62.5	73.9	50	11.5	0	1	0
2005	05	10	60.4	68	55	9.3	0.12	1	0
2005	06	10	71.9	81	62.1	7.1	0.04	1	0
2005	06	30	71.5	82.9	64.9	15.9	0.25	1	0
2005	08	08	82.1	91.9	64	10.0	0.04	1	0
2005	08	14	64.7	75.9	53.1	5.3	0	0	0
2005	08	17	73.5	84	62.1	7.9	0.01	1	0
2005	09	14	61.3	73	51.1	5.7	0.27	0	0
2005	09	15	64.6	75	52	7.2	0	0	0
2005	09	17	65.3	78.1	55.9	8.4	0	1	0
2005	10	25	39.5	51.1	30.9	2.2	0	0	0
2005	10	27	43.3	54	32	2.5	0	0	0
2005	10	29	54	69.1	37	9.2	0	0	0
2005	11	04	43.8	54	37	4.6	0	0	0
2005	11	23	37.4	44.1	26.2	10.5	0	0	1
2005	11	24	19.8	44.1	10.9	17.4	0	0	0
2005	12	21	13.9	19	5	5.1	0.01	0	1
2005	12	25	34.1	37	32	5.5	0	1	1
2005	01	15	-5.4	1	-14.1	7.5	0	0	0
2005	02	16	21.4	33.1	16	11.1	0	0	1
2005	02	19	17.3	27	3	6.6	0	0	1
2005	02	26	23.2	32	15.1	7.4	0	0	0
2005	03	21	32.3	39.9	21.9	7.8	0	0	0
2005	04	13	49.8	64.9	36	7.5	0.01	0	0
2005	04	20	58.4	68	51.1	9.5	0.21	0	0
2005	04	26	41.7	50	37	11.1	0.16	1	1
2005	05	06	62.1	75.9	50	6.2	0	1	0
2005	05	16	49	57.9	39.9	6.8	0	1	0
2005	06	27	80.8	88	71.1	9.9	0.03	1	0
2005	07	24	85.9	93	70	9.6	0.63	1	0
2005	07	31	80.3	91	66.9	9.5	0	0	0
2005	08	04	76.7	91	64.9	11.1	1.48	1	0
2005	08	23	64	75.9	53.1	5.8	0	0	0
2005	08	27	68.5	79	59	7.0	0.8	0	0
2005	08	31	67.7	78.1	59	6.7	0	1	0
2005	09	22	65.8	89.1	59	11.3	0.21	1	0
2005	10	21	47.7	59	37	5.0	0	1	0
2005	11	14	36.1	48	30	7.3	0.01	0	0
2005	12	07	10.9	23	-7.1	2.8	0	0	1
2005	12	10	23.5	36	3	8.2	0	0	1
2005	12	12	22	32	14	3.6	0	1	1
2005	10	18	59.1	78.1	46	5.7	0	0	0
2005	10	24	42	48	39	6.9	0	0	0
2005	01	14	-8.6	-0.9	-14.1	8.8	0	0	0
2005	03	04	34.2	42.1	27	7.8	0	0	0
2005	07	12	81.7	91.9	73.9	4.4	0	0	0
2005	07	16	87.2	96.1	79	6.6	0	0	0
2005	07	19	72.6	90	60.1	7.9	0	0	0
2005	10	03	76.3	84.9	72	8.1	0	0	0
2005	10	11	51.6	60.1	42.8	4.5	0	0	0
2005	12	31	29	33.8	26.6	6.7	0.12	0	1
2005	04	11	64	71.1	55.4	14.1	0.46	1	0
2005	06	13	73.3	82.9	66	8.3	0.03	1	0
2005	07	18	75.8	91	68	12.9	0.21	1	0
2005	10	12	56.7	62.1	53.1	5.7	0	1	0
2005	10	15	53.9	62.1	45	8.1	0	0	0
2005	07	11	82.2	90	72	9.1	0	0	0
2005	07	22	80.4	90	71.1	5.9	0	0	0
2005	10	02	70.3	79	64.4	10.5	0	0	0
2005	12	03	13.9	17.6	12.2	6.7	0.01	0	1
2005	12	23	36.1	42.1	33.1	4.1	0.1	1	0
1977	01	12	-16.2	-4	-31	5.4	0	0	0
1977	06	11	71.6	82.9	57.9	9.3	0	0	0
1977	12	27	-3.3	8.1	-11	9.4	0.16	0	0
1977	12	29	18.8	25	15.1	4.9	0	0	0
1977	12	24	18.4	25	10.9	10.1	0	0	1
1977	01	03	15.3	21	-6	8.1	0.08	0	1
1977	01	05	3.1	12.9	-13	4.0	0	0	0
1977	03	21	30.1	43	18.9	7.7	0	0	0
1977	04	03	36.3	45	25	7.2	0.16	0	0
1977	04	06	29.1	39.9	19.9	10.5	0.01	0	0
1977	04	07	41.7	54	19.9	10.7	0	0	0
1977	05	07	55.9	73.9	41	9.1	0	0	0
1977	05	19	77.1	89.1	62.1	10.5	0	0	0
1977	06	02	62	75	50	6.6	0.01	0	0
1977	07	22	74.3	84.9	61.9	7.8	0	0	0
1977	07	25	72.1	90	61.9	9.8	0.2	0	0
1977	11	21	17.6	30	9	20.1	0.28	0	1
1977	11	28	10	24.1	-4	5.4	0.12	0	1
1977	12	03	10.9	19.9	3.9	6.3	0	0	0
1977	12	06	-2.9	19	-11	14.3	0.01	0	1
1977	12	19	27.1	35.1	21.9	8.6	0.01	0	0
1977	12	21	18.6	23	15.1	15.9	0.04	0	1
1977	02	10	34.2	46.9	20.8	6.1	0	0	0
1977	02	28	22.4	30.9	12.9	7.6	0	0	0
1977	03	08	35.1	46	14	5.4	0	0	0
1977	03	10	43.7	55.9	30	9.5	0	0	0
1977	04	30	61.7	75.9	39.9	9.3	0	0	0
1977	05	08	58.7	75.9	39.9	3.5	0	0	0
1977	06	12	64.9	75	55.9	9.7	0	0	0
1977	07	10	68.1	75.9	55	9.7	0	0	0
1977	08	14	64.5	75	50	5.0	0	0	0
1977	09	05	64.8	75	54	5.1	0	0	0
1977	10	14	52.7	68	32	9.5	0	0	0
1977	10	17	47.4	57.9	28	11.3	0	0	0
1977	10	19	44	60.1	30.9	3.0	0	0	0
1977	10	30	50.5	63	43	12.0	0	0	0
1977	12	13	31.8	35.1	14	6.0	0	0	0
1977	01	07	-3.1	12	-14.1	8.7	99.99	0	1
1977	03	02	24.5	32	8.1	6.1	0	0	1
1977	05	02	55	71.1	39.9	7.6	0	0	0
1977	12	25	-1.2	21.9	-10.1	16.1	0	0	1
1977	01	09	-21.2	3.9	-32.1	4.1	0.12	0	1
1977	01	11	-17.7	-2	-31	4.9	0.04	0	1
1977	01	24	25.4	33.1	19	8.9	0.01	0	1
1977	02	13	31.6	39.9	27	14.2	0.01	0	0
1977	03	06	20.5	32	12.9	6.5	0.04	0	0
1977	05	18	75.2	89.1	61	8.3	0.39	0	0
1977	06	21	65.6	75.9	54	4.8	0	0	0
1977	08	01	66.9	82.9	50.9	6.9	0	0	0
1977	09	27	55.7	64	48.9	10.0	0	0	0
1977	11	16	37.2	45	29.8	12.3	0.01	0	0
1977	12	23	20.2	28.9	10	7.9	0	0	0
1977	12	31	16.6	25	14	10.1	0.16	0	1
1977	02	11	38.3	50	21	6.2	0	0	0
1977	04	08	42	57	28.9	8.2	0	0	0
1977	05	09	57.4	75.9	39.9	8.1	0	0	0
1977	05	11	66.3	78.1	42.1	8.3	0	0	0
1977	05	26	76.5	89.1	65.8	8.1	0	0	0
1977	06	13	63.9	73	54.9	8.4	0	0	0
1977	06	14	66.8	80.1	52.9	6.2	0	0	0
1977	07	13	73.3	90	55.9	8.1	0	0	0
1977	08	24	62.8	73	54	6.3	0	0	0
1977	08	29	63.2	75.9	52	5.1	0	0	0
1977	09	08	69.9	84.9	55	12.6	0	0	0
1977	11	05	43.3	55.9	30	7.3	0	0	0
1977	10	22	45	64.9	32.9	9.4	99.99	1	0
1977	03	28	49.1	60.1	36.9	10.2	0.01	1	0
1977	05	15	74.1	88	59	11.3	0	1	0
1977	05	30	69.4	81	59.9	7.7	0	1	0
1977	09	06	68.2	78.1	54	6.9	0	1	0
1977	04	14	55.4	68	44.1	9.6	0.31	1	0
1977	04	19	61.5	79	54.9	5.8	0.16	1	0
1977	04	21	50.5	64	43	12.9	0.35	1	0
1977	04	28	50.1	72	37.9	12.2	0.04	1	0
1977	06	01	64.5	75	54	9.4	0.08	1	0
1977	06	30	68	84	55	11.1	0.59	1	0
1977	07	11	72.7	84	64	11.5	0.08	1	0
1977	07	20	81.4	95	72.9	10.0	0.35	1	0
1977	08	27	79.7	89.1	69.1	12.4	0.31	1	0
1977	08	31	70.3	77	62.1	10.1	0	1	0
1977	09	01	63	78.1	50.9	5.3	0.08	1	0
1977	09	02	62.3	73	51.1	8.8	0.83	1	0
1977	10	09	42.7	54	34	9.8	0.08	1	0
1977	12	17	38.6	41	34	13.5	0.04	1	0
1977	12	18	34	41	32	8.8	0	1	1
1977	04	26	56.8	75.9	34	6.4	99.99	1	0
1977	08	20	61.8	75	52	7.6	99.99	1	0
1977	09	19	57.8	73.9	54.9	11.4	99.99	1	0
1977	08	02	69	84	51.1	5.7	0	1	0
1977	08	19	63.1	73	41	6.4	0	1	0
1977	09	12	59.6	73	55.9	5.5	0	1	0
1977	11	30	33.8	35.1	19.9	11.9	0	1	0
1977	08	13	69.2	86.9	57	9.9	0.08	1	0
1977	09	18	67.8	78.1	55	8.8	0.2	1	0
1977	10	27	54.4	66.9	39	5.3	0	1	0
1977	03	18	33	37.9	30.9	9.2	0.16	1	1
1977	03	27	50	64	39.9	7.7	0.12	1	0
1977	03	31	34.2	46.9	29.8	11.2	0.12	1	1
1977	04	13	55.2	75.9	43.9	8.9	0.51	1	0
1977	04	15	63.7	79	48.9	9.2	0.01	1	0
1977	04	16	66.2	79	51.1	5.2	0	1	0
1977	05	23	67.1	80.1	57.9	12.6	0.2	1	0
1977	06	18	67.2	79	57.9	12.3	0.12	1	0
1977	06	20	63.3	77	54.9	8.3	0.04	1	0
1977	06	22	67.2	75.9	54	8.2	0.02	1	0
1977	07	01	67.3	77	59.9	14.7	0.01	1	0
1977	07	06	80.3	96.1	70.9	7.5	1.02	1	0
1977	07	24	76.3	89.1	62.1	5.0	0.39	1	0
1977	07	30	73.2	84.9	59	8.0	0.01	1	0
1977	08	10	66.6	72	57.9	8.5	0.2	1	0
1977	08	26	73.2	89.1	55.9	12.5	0.16	1	0
1977	09	26	55.3	64.9	48.9	9.9	0.02	1	0
1977	10	11	37.9	48.9	32	14.0	0.51	1	1
1977	11	07	51.1	55	46.9	5.1	0.01	1	0
1977	11	08	54.8	57.9	48.9	7.5	0	1	0
1977	11	10	30.9	35.1	27	17.6	0.2	1	1
1977	01	26	12	26.1	-2	17.5	0	0	1
1977	02	08	19.3	28	14	8.3	0	0	0
1977	02	17	31.1	42.1	27	8.6	0	0	0
1977	12	12	21.6	34	12	7.8	0	0	0
1977	01	18	3.2	10.9	-2.9	10.1	0	0	1
1977	01	08	-3.9	5	-16.1	11.8	0.24	0	1
1977	01	28	-12.9	10.9	-18	18.9	0.01	0	0
1977	01	01	3.8	12.9	-0.9	8.8	0	0	0
1977	04	10	68.9	87.1	55	12.7	0	0	0
1977	10	01	48.5	59	39.9	11.2	0.47	1	0
1977	03	20	34	44.1	26.1	6.2	0.12	1	1
1977	10	10	42.4	55	32	7.1	0	1	1
1977	11	09	51.9	59	36	14.1	0.12	1	0
1980	04	19	62.3	79	44.1	9.2	0	0	0
1980	08	29	74.8	88	61	9.1	0	0	0
1980	09	08	76.6	91.9	63	8.6	0	0	0
1980	02	14	16.6	27	9.9	4.1	0	0	0
1980	11	28	26.9	39.9	21.9	6.3	0	0	1
1980	03	02	12.2	28	-2.9	10.0	0	0	0
1980	04	02	44.3	60.1	27.9	6.2	0	0	0
1980	05	25	75.2	86	57.9	7.4	0	0	0
1980	05	26	75.1	87.1	63	11.0	0	0	0
1980	05	27	76.3	88	63.9	8.2	0	0	0
1980	06	23	76.3	87.1	64.9	6.7	0	0	0
1980	06	25	76.8	91.9	63.9	5.7	0	0	0
1980	07	02	67.4	80.1	50.9	5.3	0	0	0
1980	07	06	71.8	87.1	59.9	10.4	0	0	0
1980	10	01	62.4	72	46.9	11.3	0	0	0
1980	10	07	61.6	82.9	43	7.0	0	0	0
1980	10	09	56.8	73	45.9	8.3	0	0	0
1980	10	29	31.8	45	18.9	3.8	0	0	0
1980	11	17	32.1	46.9	27.9	8.6	0	0	0
1980	11	21	32.9	48.9	18.9	9.6	0	0	0
1980	12	27	19.8	28.9	11.8	11.6	0	0	0
1980	12	31	33.2	45	25	9.3	0	0	0
1980	01	12	3.1	19.9	-7.1	12.1	0	0	1
1980	01	21	26	39.9	12.9	8.8	0	0	0
1980	02	08	7.1	21	-4	3.4	0	0	0
1980	03	10	21.5	39	7	15.9	0.02	0	1
1980	04	12	37	46	24.1	13.0	0	0	0
1980	04	13	34.1	46	27.9	9.6	0	0	1
1980	05	01	66.4	79	46.9	4.4	0	0	0
1980	05	02	66.4	81	46.9	4.0	0	0	0
1980	05	03	68.7	86	45.9	4.3	0	0	0
1980	06	16	60.7	72	45.9	5.3	0	0	0
1980	06	22	76.6	88	57.9	4.8	0	0	0
1980	07	03	72	84.9	51.1	5.1	0	0	0
1980	07	09	77.8	91	62.1	6.4	0	0	0
1980	08	25	77.7	89.1	68	7.6	0	0	0
1980	09	22	57.8	62.1	51.1	10.3	0	0	0
1980	10	12	38.2	48.9	23.9	4.6	0	0	0
1980	10	15	45	55	39.9	9.0	0	0	0
1980	10	21	47.3	61	34.9	8.7	0	0	0
1980	10	26	34.8	41	30.9	8.8	0	0	0
1980	10	27	32.5	42.1	24.1	4.2	0.67	0	0
1980	11	04	45.6	57	37.9	10.9	0	0	0
1980	11	11	33.5	37.9	21.9	8.8	0	0	0
1980	11	18	27.1	41	14.9	5.9	0	0	0
1980	11	26	28.8	46	14	6.2	0	0	0
1980	12	29	28.1	34	20.8	4.1	0	0	0
1980	12	30	33.3	44.1	21	8.0	0	0	0
1980	01	25	12.3	26.1	5	9.5	0.04	0	1
1980	02	11	13.9	23	7	10.2	0.01	0	1
1980	02	15	14.4	21	7.9	7.6	0.04	0	1
1980	03	06	13.8	21.9	-0.9	6.6	0.08	0	1
1980	03	07	13.3	25	1.9	2.4	0.01	0	1
1980	03	13	26.4	32	16	7.3	0.24	0	1
1980	03	14	23.3	35.1	9	5.6	0.08	0	0
1980	03	18	33	46	19	6.3	0	0	0
1980	03	25	30.6	43	18	4.6	0	0	0
1980	04	11	35.8	45	23.9	4.4	0	0	0
1980	05	14	51.5	60.1	38.8	3.9	0.04	0	0
1980	07	29	73.4	84	56.8	4.3	0.04	0	0
1980	08	15	68.9	80.1	55.9	7.6	0	0	0
1980	08	22	68.8	84	54	5.8	0	0	0
1980	09	17	49.1	61	37.9	6.4	0.04	0	0
1980	09	26	44.3	57.9	30.9	6.0	0.02	0	0
1980	10	25	35.2	42.1	33.1	13.3	0	0	0
1980	11	15	30.9	41	21.9	4.7	0	0	0
1980	12	02	7.5	12	2.8	12.0	0.04	0	1
1980	12	25	-0.1	15.1	-12.1	10.0	0	0	1
1980	03	24	30.9	37	25	11.4	0.08	0	1
1980	04	05	45.5	61	28.9	7.5	0	0	0
1980	05	19	59.5	77	41.9	4.2	0.01	0	0
1980	06	03	65.9	80.1	50.9	3.7	0	0	0
1980	06	20	64.2	73.9	50	5.0	0.16	0	0
1980	07	26	69	82.9	59	7.5	0.08	0	0
1980	08	14	69.6	80.1	55.9	5.9	0.02	0	0
1980	11	30	35.9	50	25.9	7.1	0	0	0
1980	12	09	18.8	26.1	9.9	4.5	0.04	0	1
1980	04	07	51.5	64	43.9	8.8	0.04	1	0
1980	06	09	65.9	77	45	10.7	0	1	0
1980	08	11	68.7	79	61	7.4	0.02	1	0
1980	09	15	59.3	73	54	10.0	0	1	0
1980	09	19	58.4	81	45.9	10.9	0	1	0
1980	10	02	49	66.9	45	11.1	0.01	1	0
1980	12	28	29.5	34	12.9	8.0	0	1	0
1980	04	03	42.4	60.1	28	12.5	0.01	1	1
1980	05	28	77	91.9	61.9	5.8	0	1	0
1980	06	28	68.7	82.9	54	10.9	0	1	0
1980	02	21	35.7	37.9	34	8.2	0	1	1
1980	06	12	68	81	51.1	9.9	0.31	1	0
1980	06	19	60.2	79	50	10.2	0.24	1	0
1980	07	25	74.4	91.9	60.1	7.4	0.67	1	0
1980	09	18	56.4	61	37.9	11.4	0	1	0
1980	11	20	36.7	51.1	21	10.0	0.01	1	1
1980	12	08	20.4	34	9.9	9.5	0	1	1
1980	04	06	52.2	64	30	11.1	0.04	1	0
1980	05	18	54	62.1	50	6.3	0.59	1	0
1980	07	12	81.4	99.9	68.9	9.1	0.31	1	0
1980	07	14	86	98.1	66	7.8	0.02	1	0
1980	08	13	69.4	81	54	8.1	0.04	1	0
1980	08	17	61.8	73	55.9	11.0	0.28	1	0
1980	08	26	67.1	90	59.9	7.8	0.04	1	0
1980	08	30	71.5	88	63.9	8.7	0.35	1	0
1980	08	31	59.5	75	54.9	6.0	0.24	1	0
1980	09	14	57.2	69.1	54.9	9.3	0	1	0
1980	09	20	60.3	82	46	6.8	0.43	1	0
1980	03	26	36.3	43	18	8.5	0	1	0
1980	02	25	12.3	28.9	3	12.4	0	0	1
1980	03	04	21.8	34	12.9	10.3	0	0	1
1980	07	01	73.9	82	69.1	10.7	0	0	0
1980	11	22	45.1	57	35.1	15.2	0	0	0
1980	12	18	25.3	45	10	17.0	0	0	1
1980	01	08	-5.5	10.9	-14.1	10.0	0	0	0
1980	02	19	33.1	35.1	32	7.9	0.08	1	1
1980	09	24	57.9	68	53.1	9.5	0	1	0
1980	08	16	62.1	78.1	55.9	12.9	0.12	1	0
1980	10	24	40.1	50	37	10.4	0.16	1	0
1997	04	29	59.9	71.6	45	11.5	0	0	0
1997	08	28	71.2	81	61	6.2	0	0	0
1997	11	15	25.6	32	19.9	11.8	0	0	1
1997	11	16	15.9	21.9	7	8.3	0	0	0
1997	01	09	24.3	26.6	21	5.2	0	0	1
1997	01	14	-1.6	10.9	-9	4.3	0	0	1
1997	01	29	3	8.1	-2	7.1	0	0	1
1997	02	26	31.8	36	28.9	10.3	0	0	1
1997	06	17	64.6	81	51.1	6.8	0	0	0
1997	06	27	77.4	88	66.9	10.8	0	0	0
1997	11	12	19.8	27	12	7.8	0	0	1
1997	12	11	28.1	33.1	24.8	7.0	0	0	1
1997	12	25	26.1	28.4	24.1	8.3	0	0	1
1997	12	29	23	26.6	19	6.0	0	0	1
1997	05	09	48.7	63	41	14.1	0.04	0	0
1997	12	26	25.9	34	19	7.3	0.02	0	1
1997	01	18	-4.3	9	-13	6.4	0	0	1
1997	02	05	26.5	28.9	24.1	8.6	0	0	1
1997	02	07	24.5	28	23	7.1	0	0	1
1997	02	17	24.9	39.9	14	10.0	0	0	0
1997	02	18	37	42.1	30.9	7.0	0	0	0
1997	03	03	27.7	33.1	24.1	8.9	0	0	1
1997	03	07	13.3	25	3.9	5.9	0	0	0
1997	03	11	34.3	39	28	6.9	0	0	0
1997	03	12	30.9	34	28.9	7.0	0	0	0
1997	03	17	34.7	39	32	9.5	0	0	0
1997	03	19	29.8	39	19.9	8.8	0	0	0
1997	03	21	40	45	37	7.8	0	0	0
1997	03	22	36.2	42.1	30.9	10.2	0	0	0
1997	03	23	33	37.9	27	7.4	0	0	0
1997	03	30	38.3	46	30.9	7.9	0	0	0
1997	03	31	36.7	57	24.1	8.0	0	0	0
1997	04	01	52.5	68	42.1	14.3	0	0	0
1997	04	15	46.4	55	42.1	11.3	0	0	0
1997	04	23	49.2	55.9	39.9	10.9	0	0	0
1997	05	21	51	64.9	33.1	3.4	0	0	0
1997	05	23	65.3	75.9	55.9	10.4	0.01	0	0
1997	06	02	72.1	82.9	59	6.8	0	0	0
1997	06	14	69.9	82	55.9	7.5	0	0	0
1997	07	27	80.6	86	73.4	3.2	0	0	0
1997	07	29	68.9	77	61	3.7	0	0	0
1997	10	03	72.3	89.1	62.1	8.2	0	0	0
1997	10	05	69.9	77	64.9	12.1	0	0	0
1997	10	11	67.1	79	61	14.3	0	0	0
1997	10	17	50.2	62.1	39.9	7.2	0	0	0
1997	10	28	36.8	48.9	30	7.1	0	0	0
1997	11	05	34.5	37.9	33.1	5.5	0	0	1
1997	11	08	38.1	43	32	6.8	0	0	0
1997	11	27	37.5	45	28	11.1	0	0	0
1997	12	08	26.2	28.4	24.1	6.9	0	0	1
1997	12	15	34.5	46	28	7.4	0	0	0
1997	12	24	25	27	23	6.8	0	0	1
1997	12	30	25.2	27	21.9	8.1	0.02	0	1
1997	01	12	-6.4	1	-9.4	9.0	0	0	1
1997	01	20	21.7	30.9	8.1	3.1	0	0	0
1997	01	23	11.5	18	3.9	10.5	0.16	0	1
1997	01	24	19.3	23	12	9.5	0.19	0	1
1997	02	12	8.7	15.8	-0.9	5.9	0.07	0	1
1997	02	13	10.2	19.9	1	9.4	0	0	1
1997	02	24	6.5	14	-0.9	5.6	0	0	0
1997	03	25	34	36	32	9.0	0.3	0	1
1997	04	19	51.1	66	39.9	8.0	0.11	0	0
1997	04	20	53	64	39	4.1	0	0	0
1997	04	22	48.8	59	37	8.1	0	0	0
1997	05	06	53.7	69.1	35.1	6.3	0	0	0
1997	05	10	54.9	73.9	36	6.3	0	0	0
1997	05	31	66.8	82	46.9	3.5	0	0	0
1997	06	08	66	78.1	54	8.7	0.31	0	0
1997	06	09	68.9	81	52	6.1	0	0	0
1997	06	12	71.4	84.9	57	3.2	0.01	0	0
1997	06	18	65.6	80.1	59	7.8	0.06	0	0
1997	06	25	73.6	82.9	64.9	9.9	0.94	0	0
1997	06	26	71.5	84	55.9	6.1	0	0	0
1997	07	01	77.2	87.1	68	6.5	0	0	0
1997	07	06	61.8	69.1	52	6.6	0.02	0	0
1997	07	09	62.8	73	53.1	6.5	0	0	0
1997	08	21	63.6	75	53.1	5.3	0	0	0
1997	08	25	67.4	77	60.8	7.9	0	0	0
1997	10	01	53	64.9	43	6.2	0	0	0
1997	10	20	40.4	48.9	32	7.3	0	0	0
1997	12	04	26.2	30.9	21	9.6	0	0	1
1997	01	31	30	39.9	19	9.1	0.01	1	1
1997	04	30	44.9	61	39	14.2	0.14	1	0
1997	05	30	58.5	75.9	48.2	4.6	0.14	1	0
1997	06	07	65.7	75.9	54	6.3	0	1	0
1997	06	19	64	72	60.1	5.9	0	1	0
1997	07	13	79.6	89.1	71.6	7.4	0.09	1	0
1997	09	28	62.5	73.9	53.1	12.3	0.19	1	0
1997	07	11	73.1	86	64.4	9.7	0.26	1	0
1997	03	29	41.9	51.1	37.4	9.7	0	1	0
1997	04	18	46.8	54	42.1	7.4	0.02	1	0
1997	05	16	52.7	77	37.9	9.4	0.02	1	0
1997	06	15	73.2	82	68	11.6	0.12	1	0
1997	06	16	66.8	79	60.1	10.2	0.03	1	0
1997	08	09	71.7	81	64	10.6	0	1	0
1997	08	12	65.6	70	62.6	4.1	0	1	0
1997	09	07	66.8	73.9	62.1	4.7	0	1	0
1997	09	16	68.2	73.4	66	8.2	1.09	1	0
1997	09	22	52.9	57.9	48.9	5.4	0	1	0
1997	09	27	67.6	75.9	62.1	11.7	0	1	0
1997	11	09	37.5	39	36	8.8	0	1	0
1997	04	06	35.6	57.2	15.8	19.4	0.54	1	1
1997	05	14	43.4	48.9	41	9.0	0.15	1	0
1997	05	29	54.3	60.1	51.1	8.2	0.07	1	0
1997	07	02	66.2	82	59	13.8	2.85	1	0
1997	07	05	64.4	73.9	51.1	7.0	0	1	0
1997	07	17	79.4	90	66.9	5.3	3.71	1	0
1997	07	18	79.4	86	73	5.3	0	1	0
1997	07	22	66.3	72	62.1	8.9	1.87	1	0
1997	08	14	60.9	71.6	55.9	7.0	0	1	0
1997	08	15	70.6	84.9	60.8	6.4	0.67	1	0
1997	08	17	61.6	73.9	55.4	9.7	0.01	1	0
1997	08	19	60.5	64	57.2	7.6	0.45	1	0
1997	08	30	72.7	81	66.2	7.9	1.24	1	0
1997	10	14	38.9	48	33.1	11.7	0.08	1	1
1955	01	01	27.7	34.3	15.4	11.2	0	0	0
1955	01	02	17.5	27.3	9.3	7.8	0	0	0
1955	01	03	28.8	33.4	22.3	9.6	0	0	0
1955	01	07	20.2	31.3	13.3	6.5	0	0	0
1955	01	09	22.3	26.1	18.3	7.8	0	0	1
1955	01	12	21.8	25.3	12.4	13.5	0.12	0	1
1955	01	15	20.6	36	8.4	19.6	0	0	1
1955	01	21	23.4	27.3	13.3	14.3	0.12	0	1
1955	01	22	12.9	15.4	5.4	12.7	0.04	0	1
1955	01	23	5	10.9	-2.6	11.1	0	0	1
1955	01	25	7.5	10.4	1.4	7.7	0	0	1
1955	01	26	0.7	11.3	-15.7	13.8	0.02	0	1
1955	01	27	-11.6	0.3	-20.6	8.9	0.02	0	1
1955	01	28	-3.9	0.3	-9.6	11.4	0	0	1
1955	01	29	0.5	13.3	-7.6	5.9	0	0	1
1955	01	30	2.4	17.4	-9.6	7.2	0	0	1
1955	02	01	16.2	23	8.4	8.2	0	0	0
1955	02	05	21.1	26.4	8.4	10.2	0.08	0	1
1955	02	07	6.7	24.4	-4.7	5.1	0	0	0
1955	02	08	17.3	32.4	8.4	8.6	0.01	0	0
1955	02	09	25.6	30.9	3.4	9.7	0	0	1
1955	02	10	-3.2	17.1	-13.7	16.6	0	0	0
1955	02	16	24.5	34.3	15.4	7.1	0	0	1
1955	02	23	8.1	23.4	-4.7	3.4	0.02	0	1
